text,label,language,style
मेरी निजी तस्वीरें वायरल करने की धमकी दे रहा है,COERCION_BLACKMAIL,hi,conversational_augmented
a group of village leaders is threatening our household,SOCIAL_COMMUNITY_PRESSURE,en,conversational_augmented
कृपया ध्यान दीजिए... तुरंत एम्बुलेंस भेजिए मरीज की हालत गंभीर है प्लीज कुछ कीजिए।,MEDICAL_EMERGENCY,hi,conversational_augmented
मुझे ठीक से याद नहीं आ रहा क्या हुआ था,UNCERTAINTY_UNCLEAR_INFO,hi,direct_seed
नमस्ते... सामूहिक रूप से हम पर दबाव बनाया जा रहा है क्या आप सुन रहे हैं?,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
he waits outside my workplace every evening watching me,STALKING_FOLLOWING,en,direct_seed
Officer... the attacker has left and there is no danger now,CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
सर... मजबूर कर रहा है गैरकानूनी काम करने के लिए,COERCION_BLACKMAIL,hi,conversational_augmented
he followed my vehicle for over five kilometers I am telling the truth.,STALKING_FOLLOWING,en,conversational_augmented
Sir... he keeps watching my house and tracking my schedule please help immediately.,STALKING_FOLLOWING,en,conversational_augmented
I need urgent help... he did not try to harm or intimidate me please do something quickly.,NEUTRAL_NO_INDICATOR,en,conversational_augmented
Excuse me... I cannot calm down because of fear I don't know what to do.,FEAR_DISTRESS_PANIC,en,conversational_augmented
Help me... I am trapped in the bathroom and he is inside,IMMEDIATE_PHYSICAL_DANGER,en,conversational_augmented
मेरी निजी तस्वीरें वायरल करने की धमकी दे रहा है,COERCION_BLACKMAIL,hi,direct_seed
urgent hai... thinking of harming myself severely jaldi kuch kijiye.,SELF_HARM_CONCERN,hinglish,conversational_augmented
उसने मुझे बुरी तरह पीटा है,PHYSICAL_VIOLENCE_INJURY,hi,direct_seed
arre... pregnant lady hai ghar pe aur small kids hain please madad karo.,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,conversational_augmented
I need urgent help... I am stranded and all alone in this situation I don't know what to do.,ISOLATION_NO_SUPPORT,en,conversational_augmented
dispatch 112 emergency police unit right now send help immediately.,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
Officer... he touched me inappropriately against my will,SEXUAL_VIOLENCE_HARASSMENT,en,conversational_augmented
Help me... we are facing intense community ostracization and pressure,SOCIAL_COMMUNITY_PRESSURE,en,conversational_augmented
please... meri jaan khatre mein hai abhi ke abhi mujhe samajh nahi aa raha kya karu.,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational_augmented
Officer... I am being extorted and coerced under threat of defamation please help immediately.,COERCION_BLACKMAIL,en,conversational_augmented
sasural wale roz taane dete hain aur maarte hain mujhe samajh nahi aa raha kya karu.,DOMESTIC_FAMILY_VIOLENCE,hinglish,conversational_augmented
sir... chest pain aur breathing difficulty ho rahi hai jaldi kuch kijiye.,MEDICAL_EMERGENCY,hinglish,conversational_augmented
हेल्प कीजिए... पता नहीं कौन था और क्या जगह थी क्या आप सुन रहे हैं?,UNCERTAINTY_UNCLEAR_INFO,hi,conversational_augmented
रहने का कोई ठिकाना नहीं है बेघर हो गई हूं,NO_SAFE_PLACE_HOMELESSNESS,hi,direct_seed
bahar khada hai gaaliyan de raha hai,IMMEDIATE_PHYSICAL_DANGER,hinglish,direct_seed
I have multiple bruises and cuts on my body please send police now.,PHYSICAL_VIOLENCE_INJURY,en,conversational_augmented
घर से निकाल दिया गया है सड़क पर बैठी हूं मैं सच कह रहा हूं।,NO_SAFE_PLACE_HOMELESSNESS,hi,conversational_augmented
darr ke maare haath kaanp rahe hain,FEAR_DISTRESS_PANIC,hinglish,direct_seed
my spouse locked me inside without water and hit me,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
Please listen... please dispatch police to my location immediately,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
Please hear me... I was sexually harassed on my way home,SEXUAL_VIOLENCE_HARASSMENT,en,conversational_augmented
urgent hai... mujhe exact location yaad nahi aa rahi confuse hu,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
listen... legal advice and free legal aid lawyer chahiye,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,conversational_augmented
दरवाजा तोड़ने की कोशिश कर रहा है कोई क्या आप सुन रहे हैं?,IMMEDIATE_PHYSICAL_DANGER,hi,conversational_augmented
help kijiye... facing continuous spousal abuse and physical cruelty jaldi kuch kijiye.,DOMESTIC_FAMILY_VIOLENCE,hinglish,conversational_augmented
minor child ki safety at high risk right now,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,direct_seed
अरे... स्थिति हर पल बदल रही है कुछ समझ नहीं आ रहा,CONTRADICTORY_CHANGING_SITUATION,hi,conversational_augmented
arre... reached inside police thana now totally safe jaldi kuch kijiye.,CURRENT_SAFETY_REASSURANCE,hinglish,conversational_augmented
Officer... he is blackmailing me with private photographs are you listening?,COERCION_BLACKMAIL,en,conversational_augmented
body pe bohot injuries hain marpeet hui hai please madad karo.,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
Ma'am... we were forcibly evicted and have no place to go please help immediately.,NO_SAFE_PLACE_HOMELESSNESS,en,conversational_augmented
मेरी बात सुनिए... अश्लील बातें और फोटो भेज रहा है क्या आप सुन रहे हैं?,SEXUAL_VIOLENCE_HARASSMENT,hi,conversational_augmented
Officer... the situation is volatile and constantly shifting,CONTRADICTORY_CHANGING_SITUATION,en,conversational_augmented
घर में छोटा बच्चा और गर्भवती महिला है,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational_augmented
sir... feeling like committing suicide please help mai sach bol raha hu.,SELF_HARM_CONCERN,hinglish,conversational_augmented
urgent hai... homeless ho gaye hain koi shelter nahi hai mujhe samajh nahi aa raha kya karu.,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
woh ghar ke bahar khada hai weapon leke,IMMEDIATE_PHYSICAL_DANGER,hinglish,direct_seed
"Sir... everything is under control now, I am safe",CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
Ma'am... I am completely alone and have nobody to help me please send police now.,ISOLATION_NO_SUPPORT,en,conversational_augmented
Please listen... he slapped and physically battered me,PHYSICAL_VIOLENCE_INJURY,en,conversational_augmented
नमस्ते... सामूहिक रूप से हम पर दबाव बनाया जा रहा है,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
अरे... उसके हाथ में चाकू है बाहर,IMMEDIATE_PHYSICAL_DANGER,hi,conversational_augmented
कृपया ध्यान दीजिए... गंदी हरकतें और अश्लील इशारे कर रहा है तुरंत मदद चाहिए।,SEXUAL_VIOLENCE_HARASSMENT,hi,conversational_augmented
minor child ki safety at high risk right now,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,conversational_augmented
Officer... I am trapped in an abusive marriage with constant violence,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
they are intimidating and threatening my household,THREAT_INTIMIDATION,en,direct_seed
मेरी बात सुनिए... वो चला गया है अब सब ठीक है मुझे समझ नहीं आ रहा क्या करूं।,CURRENT_SAFETY_REASSURANCE,hi,conversational_augmented
help kijiye... gala dabane ki koshish ki usne jaldi kuch kijiye.,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
ghar se nikal diya hai road par khadi hu please madad karo.,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
Sir... facing severe caste-based discrimination and untouchability I am telling the truth.,DISCRIMINATION_CASTE_VULNERABILITY,en,conversational_augmented
Help me... I don't know the exact landmark around me I don't know what to do.,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
मैडम... छुआछूत का व्यवहार कर रहे हैं हमारे साथ,DISCRIMINATION_CASTE_VULNERABILITY,hi,conversational_augmented
he hit me violently on my face,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
मैं यहां बिल्कुल अकेली हूं कोई मदद करने वाला नहीं मैं सच कह रहा हूं।,ISOLATION_NO_SUPPORT,hi,conversational_augmented
madam... physically attacked me and beat me with stick,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
koi danger nahi hai general inquiry kar raha hu mujhe samajh nahi aa raha kya karu.,NEUTRAL_NO_INDICATOR,hinglish,conversational_augmented
gandi batein karke harass kar raha hai,SEXUAL_VIOLENCE_HARASSMENT,hinglish,direct_seed
help kijiye... jabarjasti karne ki koshish ki usne,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational_augmented
I need urgent help... we were discussing a scene from a thriller movie please help immediately.,NEUTRAL_NO_INDICATOR,en,conversational_augmented
I need urgent help... I have been thrown out of my house onto the street please help immediately.,NO_SAFE_PLACE_HOMELESSNESS,en,conversational_augmented
Please listen... he followed my vehicle for over five kilometers I don't know what to do.,STALKING_FOLLOWING,en,conversational_augmented
mai bohot pareshan hu... need immediate pulis intervention and escort please madad karo.,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
my heart is pounding with extreme anxiety are you listening?,FEAR_DISTRESS_PANIC,en,conversational_augmented
प्लीज... उसके हाथ में चाकू है बाहर,IMMEDIATE_PHYSICAL_DANGER,hi,conversational_augmented
रास्ते में रोक कर गलत तरीके से हाथ पकड़ा मैं सच कह रहा हूं।,SEXUAL_VIOLENCE_HARASSMENT,hi,conversational_augmented
कृपया ध्यान दीजिए... नाबालिग बच्ची की सुरक्षा को लेकर बहुत चिंता है मैं सच कह रहा हूं।,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational_augmented
suniye... dispatch 112 emergency police unit right now mujhe samajh nahi aa raha kya karu.,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
arre... need immediate police intervention and escort mujhe samajh nahi aa raha kya karu.,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
